0,1,2,3,4
4250,-0.007407407,,not incel,"I hear train comin , ü??itü?? rollinü?? round bend.gonna pick mrs. clinton. and pen.theyü??l coron make cell block queen hillari prison two thousand sixteen theyü??v got orang pant suit hanginü?? wall and cell bubba willi just littl way hall.weü??l put ü??em big hous lock inside.unless whole lot wit commit suicide.rememb jame mcdougal and 20 30 about testify, found ü??em dead upon floor.now theyü??r pilingü?? bodi like back they back white hous here go again.glu china tabl nail tabl floor lock silverü??for haul white trash white hous beat iü??v ever seen.hillari prison two thousand sixteen"
4251,0.142497799,,not incel,the woman saw light.
4252,0.1625,,not incel,edward kennedi realli believ think clinton obama great I 2 word $20 trillion debt present worth hill bean get countri much debt medium say noth look countri debt
4253,-0.625,,incel,anoth piec OF the corrupt media !
4254,-0.2,,not incel,"hillari criminal, her record mistak another, cost american million dollar mani life"
4255,0,,not incel,men men.
4256,0.875,,not incel,eric rhode good job ! GO mr. trump
4257,-0.5,,incel,corrupt. fbi upset ass.
4258,0.5,,not incel,"but king solomon love mani strang women... 700 wife 300 concubin compar solomon , trump saint."
4259,-0.375,,not incel,hang dumb as
4260,0,,not incel,hey time dump hillari clinton write lost.
4261,0.78125,,not incel,you got love woman! kudo clare daly!
4262,0,,not incel,will 'supripses' never end?
4263,0,,not incel,jame
4264,0,,not incel,Go trump!
4265,0,,not incel,"Oh look, I found hillari ice bucket challeng video"
4266,0,,not incel,kevin christoph dixon
4267,-0.017578125,,not incel,joe bedmat happi !!!!!!! No nooki tonight !!!
4268,0,,incel,fuk 49' fuk colin kaepernick ????????
4269,-0.625,,incel,I agre everyth said. It get mad oppos mr. trump like let obama whatev want to. I would like see mani job novemb
4270,0,,not incel,you vote
4271,0,,not incel,imagin
4272,0,,not incel,cleati reynold
4273,-0.2,,not incel,could happen deserv criminal.
4274,0.112244898,,not incel,thank sean stick think right
4275,-0.06,,not incel,"it' ok, the clinton royalty!????????"
4276,0.175,,not incel,I thought cool.
4277,0,,not incel,noth dri
4278,0,,not incel,jason M berri jr Jr kottschad
4279,0,,not incel,wane melanson
4280,0,,not incel,Ca not stand rand paul!
4281,-0.9765625,,incel,I agree. thi sad !!!
4282,0,,not incel,obama said would. miss his. airplan --mayb trump let use trump 1
4283,-0.145833333,,not incel,Jo
4284,0.028571429,,not incel,"I see woman danger threat america history. she want chang constitution. our constitut protect right say evil. It protect right protect famili gun need to. It protect u oppress govern like planned. It protect right protest, pray, vote, stand counted. I use right vote trump, take away."
4285,0.03125,,not incel,save kid lock monster readi
4286,0.238888889,,not incel,
4287,0.9,,not incel,florida state donald J. trump file suit tie elect evid voter fraud caus fraudul win clinton!
4288,0.051269841,,not incel,
4289,0.075,,not incel,jail sorri as first impeach traitor.
4290,0,,not incel,"bill clinton run office, raynel. hillari is. So get use call next command chief npotus."
4291,0.162645503,,not incel,amen dotti
4292,-0.625,,incel,"peter smith,, talk ""get fuck out"" ignor non-sense!!"
4293,-0.0875,,not incel,just all reason vote trump. We get rid crook as liber !
4294,0,,not incel,donald J. trump
4295,-0.03125,,not incel,wa hilari rapist lawyer time also? No laugh mrs. clinton! you old hag!
4296,0,,not incel,and talk classifi inform privat server email connect govern comput mark classifi classified. it' inform that' classified.
4297,0,,not incel,all way white house! Go trump
4298,0,,not incel,noth happen. thank though
4299,0,,not incel,"yes, ca not impeach happen president."
4300,0,,not incel,2 vote trump michigan!
4301,0,,not incel,rule appli peopl her.
4302,-0.1,,not incel,clinton jail
4303,0,,not incel,wont hear it!
4304,0,,not incel,whi it? He go home
4305,0.104166667,,not incel,you realli move mother' basement.
4306,-0.5,,incel,I agre frustrating!
4307,0,,not incel,[[photo]]
4308,0,,not incel,hell ye
4309,0,,not incel,... r??publiqu canada
4310,0,,not incel,whi would vote someon experience. even trump hire anyon job qualifi for. would you? it' simpl AS that.
4311,0.025,,not incel,"peopl defend say ""just locker room talk"" arent grasp true issu is. he say he famou wealthi can (and impli has) thing woman whenev hell wants. and simpli deplorable. If normal person caught say thing we'd burn stake."
4312,0,,incel,nukin' tha thug nukin' tha thug nukin' tha nukin' tha nukin' tha thugs...!!!...nukin' tha b**tch nukin' tha b***tch nukin' tha nukin' tha nukin' tha b***tch...!!!...nukin' tha thug nukin' tha thug nukin' tha nukin' tha nukin' tha thugs...!!!...nukin' tha b**tch nukin' tha b***tch nukin' tha nukin' tha nukin' tha b***tch...!!!...
4313,0,,not incel,At last celebr make sense!
4314,0.8,,not incel,"appar none wiki-leak stuff work get peopl think twice, poll map correct hillari win blowout, knows."
4315,0.1,,not incel,"he' last only, there' third parti better candidates, look up, he' hope america put on, f trash, that' america last hope, piec trash want gambl us, benefit self"
4316,0.8,,not incel,We know way clinton win cheat.
4317,0.085795455,,not incel,list number report case voter fraud intimid state. alabama 334-242-7210 alaska 907-465-4611 arizona 602-542-8683 arkansa 501-682-5070 california 916 657-2166 colorado 303-894-2200 connecticut 860-509-6100 delawar 302-739-4277 florida 877-868-3737 georgia 877-725-9797 hawaii 808-453-8683 idaho 208-334-2852 illinoi 217-782-4141 indiana 317-232-6531 iowa 888-767-8683 kansa 785-296-4561 kentucki 502-564-3490 louisiana 225-922-0900 main 207-624-7736 maryland 410-269-2840 massachusett 617-727-7030 michigan 888-767-6424 minnesota 877-600-8683 mississippi 601-576-2550 missouri 573-751-2301 montana 406-444-3976 nebraska 402-471-2555 nevada 775-684-5705 new hampshir 603-271-3242 new jersey 609-292-3760 new mexico 505-827-3600 new york 518-473-5086 north carolina 919-733-7173 north dakota 701-328-4146 ohio 614-466-2585 oklahoma 405-521-6457 oregon 503-986-1518 pennsylvania 717-787-5280 rhode island 401-222-2345 south carolina 803-734-9060 south dakota 605-773-3537 tennesse 615-741-7956 texa 512-463-5650 utah 801-538-1041 vermont 800-439-8683 virginia 804-864-8901 washington 360-902-4151 washington DC 202-727-2525 west virginia 304-558-6000 wisconsin 608-261-2028 wyom 307-777-5860
4318,0.185558712,,not incel,what? voter fraud not new!
4319,0,,not incel,agre
4320,0.1625,,not incel,wow - awesom ! wonder much hill donat ? ????. trump-penc ????????????????
4321,0.125,,not incel,I hope so....but pleas watch back. i'm sure hunt man.
4322,-0.25,,not incel,unbelievable. janet.
4323,0.0125,,not incel,obama brand trump racist... bigot....and thing 1) is. 2) trump white. 3) trump muslim
4324,-0.5,,incel,"exactli vote 3rd parti hillari vote evil soros!! illuminati elite.. youtub guy, googl him, research trash!!"
4325,0,,not incel,amen
4326,-0.5,,incel,sad.
4327,0.1475,,incel,get F outta neither clown even far polit arena thi polit office. you guy gotta wake chick lose top secret email foe dead. thi dude lost 900 million dollar shrug pay tax caus basic rich fuck taxes. you tri pay tax lose 900 million dollar let know would trust financi futur country. cmon circu wonder real enemi laugh wait u fall look call best represent lead u 1 ye 1 nation
4328,0.7,,not incel,"brilliant. I wish would releas thing like this, answer people' question without dancing. he'd much better"
4329,-0.041666667,,not incel,brandon wabek
4330,0,,not incel,just sayin
4331,0,,not incel,gari glover
4332,0.8,,not incel,lol
4333,0,,not incel,.cadeia pra psicopata demoniocr??tica H. C. !!!
4334,0,,not incel,[[photo]]
4335,0.02,,not incel,wow... upfront faces.
4336,0,,not incel,josean rodriguez
4337,-0.25,,not incel,hrc obstruct justic destroy evid subpoena grave crime rule law!
4338,0,,not incel,agre
4339,0.175,,not incel,"I though person woman ... wait !! liberal, differ !!"
4340,0.38125,,not incel,"michel obama bear eleg first lady. she' flip-flopping. yesterday, lambast hillary; today prais hillary. I know say hillari tomorrow."
4341,0.25,,not incel,"sam anderson To late, killari alreadi them. lol"
4342,0,,not incel,[[photo]]
4343,-0.05260762,,not incel,latino trump dalla tx
4344,0.366666667,,not incel,"publicli shame her, put trial."
4345,0,,not incel,from cnn publish 2015: http://money.cnn.com/2015/08/13/news/companies/ford-truck-mexico-ohio/index.html
4346,0,,not incel,god bless usa mr. trump!!!
4347,0,,not incel,imagin that!
4348,0,,not incel,I would hope so! she' teen-ager!!!
4349,0,,not incel,thi guy said god. realli look
4350,0,,incel,I noth fucked-up page goodby asshol
4351,0,,not incel,"anoth "" told so"""
4352,-0.041369048,,not incel,hillari world
4353,0.086713474,,not incel,born IN kenya (hi own words) rais BY muslim
4354,-0.023888889,,not incel,kathi priester moore-ostrand must dumb liber
4355,0,,not incel,never hillari
4356,0,,not incel,
4357,0.05,,not incel,wow
4358,0.5,,not incel,stacey love grab pussi
4359,0,,not incel,warp BY her twist parent
4360,0.133333333,,not incel,pleas pleas pleas watch the movie( hillari america )it IS terribl what she will DO TO US america IF she IS elect pleas watch IT and tell your friend pleas
4361,0,,not incel,the fbi couldn't find their hand IF they were sit ON them !
4362,0.085227273,,not incel,tell all...
4363,0,,not incel,"If stop visit, leav flowers. take big dump"
4364,0.8,,not incel,talk trump trump win https://youtu.be/5iujghuikzy?t=23
4365,0,,not incel,mark
4366,0,,not incel,traitor
4367,-0.041666667,,not incel,mental midget!
4368,0.1,,not incel,punch thing pulls. with pull wonder sweat much.
4369,-0.1,,not incel,On god !!????????????
4370,0.125,,not incel,"trump public spotlight sinc 80s. If bad medium tri make we'd known now. btw, said plan file lawsuit woman make fals accusations, good him, I hope homeless. No abl fals accus someon crime, especi sexual assault ."
4371,0,,not incel,We need bengazi emails!!!!!
4372,0,,not incel,gari pender femal vote trump pigs!
4373,0,,not incel,I guess think gun.
4374,0.214285714,,not incel,they pure devil
4375,-0.133333333,,not incel,they gave the internet who ??
4376,0.25,,not incel,
4377,0.285714286,,not incel,He sow right america
4378,0,,not incel,it' elector colleg matter
4379,0,,not incel,trump !!!
4380,0,,not incel,jacob walker
4381,0,,not incel,read weep.
4382,0.022727273,,not incel,"nope , cruz fan :)"
4383,-0.046875,,not incel,anoth email dump today!
4384,0,,not incel,We american chicago
4385,-0.175,,not incel,she IS evil hillari
4386,0.136363636,,not incel,"If I them, I never accept call interview clinton new network."
4387,-0.017291667,,not incel,jeff lenney
4388,0.7,,not incel,good
4389,0,,not incel,I seen 5 hour ago https://m.facebook.com/story.php?story_fbid=1006860472759553&id=100003068295862
4390,0,,not incel,william bedard
4391,0,,not incel,Vs
4392,0,,not incel,"""welcom usa"""
4393,-0.166534392,,not incel,see real is. then see anyon pay attention... like always.
4394,0,,not incel,Oh man!!
